id_text,id_forum,text,type,tagger,pasien,usia_pasien,penyakit,gejala,kapan,periode,tindakan,outcome,pertanyaan,pembuka,penyebab,prakondisi,objek,penutup,referensi,artikel,observasi
260,39,Apa yg harus saya lakukan?,q,f,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
261,40,"Halo Umam, terima kasih telah bertanya di Alodokter",a,f,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
262,40,Gagal jantung adalah suatu kondisi dimana terjadinya kegagalan jantung dalam memompa darah ke seluruh tubuh,a,f,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
263,40,Hal tersebut dapat disebabkan karena kondisi lemahnya otot jantung,a,f,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
264,40,"Pada orang yang mengalami gagal jantung, beberapa gejala yang dapat dirasakan adalah : Sesak, terutama saak beraktivitas Gangguan proses pernapasan ketika perubahan posisi Sesak nafas pada malam hari Bengkak pada tubuh, terutama kaki Sesak dan bengkak yang terjadi pada ayah anda merupakan bentuk dari sulitnya jantung untuk memompakan darah ke seluruh tubuh",a,f,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
265,40,"Pada orang yang mengalami gagal jantung, darah yang masuk ke jantung tidak dapat langsung disalurkan keseluruh tubuh seperti pada orang normal, harus secara bertahap",a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266,40,"Ada beberapa hal yang dapat dilakukan untuk membantu meringankan gejala, seperti : Membatasi asupan cairan, minimal 1-1,5L tergantung beratnya penyakit Tidak merokok dan tidak mengkonsumsi alkohol Hindari aktivitas yang tidak diperlukan Perbanyak istirahat Apabila keluhan sesak semakin memberat, dan terdapat gejala lain seperti nyeri dada, jantung berdebar maka segera konsultasi ke rumah skait untuk mendapatkan perawatan lebih lanjut",a,f,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
267,40,"Semoga membantu, terima kasih",a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
268,41,"Assalamualaikum, Dok, jadi gini dok ibu mertua saya di vonis menderita penyakit katup jantung",q,a,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,41,"Kata dokter harus segera di operasi, Apakah ada cara pengobatan lain selain operasi? mohon penjelasannya dokter,thanks",q,a,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
270,42,"Alo, terima kasih atas pertanyaannya untuk Alodokter,",a,a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
271,42,"Penyakit katup jantung merupakan kelainan pada katup jantung yang menjadi sekat antar ruang jantung, dimana dapat membuat gangguan pada aliran darah di dalam jantung, sehingga dapat menimbulkan keluhan yang sangat mengganggu aktivitas sehari-hari seperti nyeri dada, jantung berdebar, sesak napas, lemas, pusing, hingga pingsan",a,a,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
272,42,"Pada kondisi mertua anda yang saat ini menderita penyakit katup jantung dan baru dialami pada usia saat ini, maka bisa disebabkan oleh berbagai macam kemungkinan penyebab seperti demam reumatik, hipertensi, gagal jantung, serangan jantung, penyakit autoimun, atau gaya hidup tidak sehat sebelumnya",a,a,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
273,42,"Penyakit katup jantung terdiri dari beberapa kondisi yaitu adanya kekakuan katup jantung, katup jantung bocor, atau adanya kelainan bentuk katup jantung yang bisa juga didapat dari penyakit jantung bawaan",a,a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
274,42,"Beberapa kondisi tersebut merupakan gangguan pada katup jantung yang terjadi secara mekanik, sehingga penanganannya juga memerlukan tindakan medis secara mekanik yaitu operasi, tidak bisa menggunakan zat kimiawi seperti obat-obatan saja",a,a,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
275,42,"Jikalau diberikan obat-obatan untuk penyakit jantung, obat-obatan tersebut hanyalah untuk meringankan keluhan gejala dan mencegah perburukan atau komplikasi penyakit jantung, namun tidak dapat menuntaskan penanganan terhadap akar permasalahan yaitu kelainan pada katup jantung",a,a,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
276,42,"Oleh karena itu, jika memang dokter jantung sudah menyarankan untuk segera dilakukannya operasi, maka sebaiknya ikuti saran dokter tersebut yang sudah lebih ahli dan mengetahui kondisi mertua anda saat ini",a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,42,"Demikian yang dapat kami sampaikan, semoga bermanfaat. Terima kasih.",a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,43,"Alodokter., jadi gini dok., saya mau tanya tentang penyakit jantung yang di derita oleh kakek saya.",q,a,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,43,kalau katup jantung bocor itu apa harus dioperasi dok? apa saat operasi katup jantungnya di ganti atau bagaimana? Dan jika sudah dioperasi apa ada kemungkinan buruk atau ada efek samping atau bagaimana? Mohon penjelasannya dan sebelumnya terimakasih dok,q,a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
280,44,Terima kasih atas pertanyaannya,a,a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
281,44,"Sebelumnya perlu diketahui terlebih dahulu jenis penyakit katup jantung yang diderita, bagaimana fungsi jantung saat ini serta kondisi pasien secara umum untuk mengetahui bagaimana penanganan yang dilakukan",a,a,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
282,44,Sehingga dalam mengetahui hal tersebut perlu pemeriksaan dari dokter jantung yang merawat karena perlu dilihat kondisi klinisnya,a,a,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
283,44,"Namun secara umum, pada penderita penyakit katup jantungpengobatan disesuaikan dengan kondisi pasien yaitu keparahan secara umum untuk menangani penyakit jantung yaitu dengan menerapkan hidup sehat, istirahat cukup, kontrol dokter dan sebagainya",a,a,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0
284,44,"Pemberian penanganan dilakukan untuk meringankan gejala namun tidak mengatasi sepenuhnya seperti pemberian diuretik, beta blocker, ACE inhibitor, antitiaritmia, dan sebagainya",a,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
285,44,Selain itu juga dapat dilakukan tindakanoperasi dapat dilakukan untuk memperbaiki atau mengganti katup jantung,a,a,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
286,44,"Bila tidak ditangani, penyakit katup jantung dapat menimbulkan komplikasi seperti menimbulkan gagal jantung, stroke, hipertensi paru, endokarditis dan sebagianya",a,a,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
287,44,Maka dari itu sebaiknya memeriksakan ke dokter untuk mengetahui kondisi dan terapi yang tepat sesuai dengan kondisi pasien,a,a,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
288,44,"Terima kasih, semoga membantu",a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
289,45,pagi dok. apakah bisa ganti katup mitral jantung pakai metode keterisasi ?,q,a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
290,46,"alo, terima kasih sudah bertanya kepada alodokter. saya dr. Ainul",a,a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
291,46,Penyakit katup jantung dapat terjadi jika terdapat kebocoran ataupun penyempitan yang menyebabkan penurunan fungsinya,a,a,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
292,46,penyakii katup jantung terdapat 2 kondisi yaitu ( kekakuan atau stenosis dan kebocoran atau regurgitasi),a,a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,46,pada jantung terdapat berbagai macam katup yang memiliki fungsi masing masing,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,46,penegakkan diagnosa penyakit katup jantung ini memeerlukan wawancara pemeriksaan fisik dan juga pemeriksaan penunjang seperti Echocardiografi ( usg jantung),a,a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
295,46,Pengobatan disesuaikan dengen tingkat keparahnya secara umum dapat dilakukan dengan melakukan operasi pada katup jantung,a,a,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
296,46,pada operasi katup jantung dapat dilakukan dengan melakukan pembedahan didada dengan menutup kebocoran atau memperkuat pembuaan katup jantung,a,a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
297,46,Teknik operasi ini dapat dilakukan oleh dokter BTKVpada umumnya teknik oerpasi ini dilakukan dirumah sakit dengan tipe A atau rumah sakit yang memiliki fasilitas tertenu sehingga tidak semua rumah sakit bisa melakukannya,a,a,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
298,46,metode katerisasi merupakan metode yang dilakukan dengan cara memasukan kateter untuk mengetahui masalah dijantung dan melakukan pengobatan,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
299,46,"Memang ada prosedur melakukan pengobatan pada penyakit katup jantung dengan menggunakan kateterisasi akan tetapi disesuaikan dengan tingkat keparahnya, membutuhkan alat khusus, dan dokter SubSpesialis yang belum banyak berada di Indonesia",a,a,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
300,46,untuk itu baiknya segera berkonsultasi kepada dokter BTKV agar dapat dilakukan pengobatan yang tepat semoga membantu,a,a,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
301,47,"Dok usia saya 23 tahun, saya di nyatakan oleh dokter ada masalah di salah satu katup jantung saya yang tidak bisa menutup dengan sempurna",q,a,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,47,Jadi selama kurang lebih sebulan ini saya merasa cepat lelah dan sesak napas. Keadaan sesak napas saya tiga hari ke belakang semakin parah hingga kalau dipaksakan untuk berbaring maka batuk dok. Kaki saya juga mengalami bengkak.,q,a,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
303,47,Kira kira bagaimana solusi untuk para penderita katup jantung yang susah tidur? Terima kasih,q,a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
304,48,Salam alo Terima kasih telah bertanya kepada kami,a,a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
305,48,"Terkait pertanyaan Anda di atas, perlu diketahui sebelumnya bahwa kelainan katup jantung dapatmembatasi aktivitas penderita karena menyebabkan sesak napas, lemas, pucat, kebiruan, jantung berdebar, mudah lelah, keringat dingin, nyeri dada, dan banyak lagi keluhan lainnya",a,a,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306,48,"Kelainan katup jantung ini bisa terjadi karena banyak hal, diantaranya Kelainan bawaan sejak lahir, Infeksi pada jantung, Riwayat sakit, jantung (termasuk serangan jantung), Riwayat penyakit lain yang diderita (hipertensi, kolesterol tinggi, diabetes, dll)",a,a,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
307,48,"Apabila dirasa keluhan Anda bertambah atau ada keluhan lain dan untuk mengetahui lebih pasti penyebab keluhan Anda, disarankan untuk berkonsultasi secara langsung kepada dokter cardio. Nantinya dokter akan melakukan tanya jawab lebih detail dengan Anda, dilakukan pemeriksaan fisik, dan pemeriksaan penunjang. Kemudian akan dilakukan penanganan sesuai kondisi medis Anda.",a,a,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
308,48,"Untuk membantu Anda mengatasi sesak napas, berikut yang dapat Anda lakukan: Perbanyaklah beristirahat Jangan berlebihan mengkonsumsi minuman berkafein, contohnya teh, kopi, soda Jangan merokok atau mengkonsumsi alkohol dan narkoba Kompres area dada yang nyeri dan sesak dengan air hangat Tidak terlalu banyak pikiran, jangan stres atau cemas berlebihan Makan lebih teratur, sedikit-sedikit tapi sering Tidak sembarangan minum obat Salam sehat, semoga membantu",a,a,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
309,49,"Selamat Siang Dokter, Saya inigin menyapaikan pertanyaan terkait dengan obat jantung brilinta ,saya sudah mengkonsumsi obat tersebut selama 4 tahun karena saya sudah pasang stant sebayak 3",q,a,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
310,49,dan saat ini jatah pemberian obat tersebut sudah habis waktunya karena sudah berlangsung selama 1 tahun dari pemasangan stant yang terakhir,q,a,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
311,49,"Yang ini saya tanyakan adalah apakah boleh langsung berhenti untuk mengkonsumsi obat tersebut Salam, Zul",q,a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
312,50,"Alo, terimakasih atas pertanyaannya",a,a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
313,50,"Merk obat yang Anda sebutkan mengandung bahan aktif ticagrelor. Obat ini termasuk pengencer darah golongan antiplatelet. Ia bekerja dengan menghalangi agregasi platelet (trombosit), sehingga mencegah terbentuknya bekuan darah penyebab sumbatan pembuluh darah.",a,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
314,50,"Dengan cara kerjanya tersebut, risiko terjadinya penyakit jantung koroner dan stroke, termasuk pada orang yang habis menjalani pemasangan ring (stent) jantung, bisa diperkecil ",a,a,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
315,50,Penentuan dosis dan durasi pengobatan dengan ticagrelor pada penderita penyakit jantung koroner yang sudah menjalani operasi pemasangan ring idealnya dilakukan langsung oleh dokter jantung dan dokter bedah vaskuler yang merawat,a,a,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
316,50,"Sebab, hal ini perlu disesuaikan dengan respons tubuh Anda terhadap pengobatan yang dijalani dan juga status kesehatan Anda secara umum",a,a,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
317,50,Dokter menyatakan Anda perlu menjalani pengobatan selama 1 tahun sejak pemasangan ring terakhir belum tentu berarti Anda bisa langsung menghentikan pengobatan,a,a,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
318,50,"Bisa jadi juga, dokter perlu melakukan penyesuaian dosis seiring dengan perbaikan kondisi Anda, sebelum akhirnya menghentikan sama sekali pengobatan tersebut",a,a,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
319,50,"Sayangnya, kami tidak memeriksa Anda langsung, sehingga bukan wewenang kami juga memastikan hal ini. Lebih tepat, sebelum menghentikan pengobatan, Anda periksalah dulu ke dokter yang selama ini merawat Anda ya..",a,a,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
320,50,Semoga membantu,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
321,51,Hi Alodokter Teman saya sebulan yang lalu menjalani operasi pemasangan Ring Jantung (2 ring),q,a,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
322,51,"dia laki laki umur 31 tahun, nanti bulan depan dia akan menikah",q,a,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,51,"apakah dia sudah bisa melakukan sex? Sebelumnya teman saya kadang menggunakan marijuana, setelah pasang ring apakah dia masih bisa menggunakan marijuana (sebagai rokok)",q,a,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
324,52,"Alo, terima kasih atas pertanyaannya untuk Alodokter, Pemasangan ring atau stent jantung merupakan salah penanganan pada penderita jantung koroner yang merupakan kondisi dimana terdapat penumpukan plak sehingga menyumbat arteri koroner dan mengganggu aliran jantung sampai dapat menyebabkan serangan jantung",a,a,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0
325,52,"Setelah pemasangan ring, sebaiknya tidak melakukan aktivitas berat secara tiba-tiba dan dapat melakukannya dengan bertahap",a,a,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
326,52,Sebenarnya aktivitas seksual tetap dapat dilakukan selama seseorang tidak mengalami gejala nyeri dada dan gejala serangan jantung lainnya,a,a,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
327,52,"Jika teman anda sudah dapat melakukan aktivitas sehari-hari seperti naik tangga atau berjalan cepat, maka kemungkinan besar aktivitas seksual sudah aman untuk dilakukan",a,a,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
328,52,"Pada saat berhubungan seksual, akan terjadi peningkatan denyut jantung dan tekanan darah yang terjadi selama 10-15 detik selama orgasme dimana setelahnya denyut jantung dan tekanan arah akan cepat kembali ke titik awal. Namun, untuk lebih amannya teman anda sebaiknya menunda hubungan seksual hingga 2-4 minggu setelah pemasangan ring.",a,a,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
329,52,"Ketika seseorang sudah pernah mengalami serangan jantung hingga diperlukan pemasangan ring, ia tetap berisiko terhadap terjadinya serangan jantung di kemudian hari",a,a,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
330,52,"Hal ini dikarenakan, kemungkinan besar ia memiliki faktor risiko terjadinya serangan jantung seperti faktor keturunan, merokok, obesitas, dan gaya hidup tidak sehat, yang dimiliki sebelumnya sehingga berdampak jangka panjang ke depannya",a,a,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
331,52,Salah satu faktor risiko terjadinya serangan jantung adalah penggunaan marijuana atau ganja dalam bentuk apapun,a,a,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
332,52,"Pada penggunaan ganja, detak jantung akan meningkat hingga 20-50 denyut per menit dan juga meningkatkan tekanan darah, dimana pada penderita jantung, kondisi ini dapat meningkatkan risiko terkena serangan jantung kembali di kemudian hari",a,a,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
333,52,"Maka dari itu, sebaiknya teman anda melakukan perubahan gaya hidup sehat termasuk tidak merokok tembakau ataupun ganja",a,a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
334,52,"Selain itu, teman anda juga perlu mempertahankan berat badan ideal, mengendalikan kadar kolesterol, diabetes, tekanan darah tinggi, olahraga teratur, istirahat teratur, dan kelola stres dengan baik",a,a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
335,52,"Demikian informasi yang dapat disampaikan, semoga bermanfaat. Terima kasih.",a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
336,53,"Izin bertanya dokter, jadi ayah saya beberapa minggu lalu di diagnosa menderita UAP",q,a,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,53,"lalu di beri beberapa obat diantaranya alupurinol 100 mg, candesartan 16 mg, miniaspi 80mg yang diminum pada pagi hari, kemudian untuk siang clopidogrel, gabapentin 100mg, dannirokar retard 2,5 mg, lalu untuk malam simvastatin 20mg",q,a,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
338,53,"Nah setiap minum obat yang pagi itu ayah saya merasa tidak stabil tubuhnya, deg degan, dan sedikit sesak",q,a,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
339,53,Kira kira apakah ada yang salah dalam pengkombinasian obat atau ada hal lain ya dok? Terimakasih,q,a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
340,54,"Alo, selamat malam UAP (unstable angina pectoris) merupakan suatu kondisi penyakit jantung koroner yang ditandai dnegan gejala nyeri di dada hal ini terjadi akibat saat otot jantung tidak mendapatkan suplai darah yang cukup karena pembuluh darah arteri pada jantung menyempit atau tersumbat",a,a,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
341,54,"unstable angina merupakan jenis angina yang biasanya muncul tiba-tiba, tidak bergantung pada aktivitas yang dilakukan dan bisa berlanjut meskipun penderitanya sudah beristirahat",a,a,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
342,54,rentang waktu terjadi juga lebih panjang dengan intensitas nyeri yang lebih parah dari pada stable angina,a,a,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
343,54,obat yang anda sebutkan yang dikonsumsi pada pagi hari ada beberapa obat yang menjadi efek samping dari gejala yang anda rasakan bisa jadi berupa efek samping obat namun bisa pula memang akibat sakit yang sedang anda alami,a,a,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
344,54,saran saya sebaiknya anda melakukan pemeriksaan atau konsultasi kembali ke dokter jantung untuk memastikan penyebabnya agar diberikan penangnan dan solusi yang lebih tapat,a,a,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
345,54,semoga dapat membantu,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
346,55,"Siang dok, saya mau bertanya. Ibu saya dinyatakan menderita jantung koroner dan gula yang sangat tinggi, dan baru keluar dari rumah sakit kemarin.",q,a,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
347,55,Kondisi badannya ketika dirawat masih kuat untuk berjalan dan duduk,q,a,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
348,55,"Namun ketika pulang di rumah keesokannya tidak bisa berjalan, keluhannya lemas dibagian kaki, dan duduk pun tidak bisa seimbang, apakah ini salah satu penyebab dari jantung koroner atau gejala storke ringan ? Mohon Infonya tim Dokter Alodokter Terimakasih",q,a,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
349,56,"Alo, selamat sore penyakit jantung koroner merupakan kondisi saat arteri koroner tersumbat oleh timbunan lemak yang dimana menimbulkan geja berupa nyeri dada, sesak napas hingga gejala serangan jantung selain gejala tersebut penderita juga bisa menglami keluhan pusing, berkeringat, mual dan tubuh etrasa kemas",a,a,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
350,56,"dimana faktor resiko menyebabkan terjadui jantung koroner banyak hal salah satunya akibat diabetes yang ditandi dengan kadar gula dalam darah tinggi, akibat kadar gula dalam darah yang tinggi menyebabkan pembuluh darah menebal dan menghamabat aliran darah sehingga menyebabkan 2 kali lipat beresiko terserang penyakit jantung koroner",a,a,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
351,56,"keluhan yang dialami berupa lemas, merasa tidak semibang hal ini dapat disebabkan karena penyakit yang diderita namun bisa pula akibat kadar gula dalam darah turun,kekurangan cairan, mengalami tekanan darah rendah dan banyak hal untuk memastikannya harus melakukan pemeriksana lebih lanjut ke dokter ya, umumnya memang wajar setelah keluar rumah sakit etrasa lemas namun beberapa hari akan membaik, tetap jika keluhan yang dialami ibu anda tidak membaik maka perlukan pemeriksan secara langsung ke dokter yang menangani sebelumnya ya",a,a,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0
352,56,"untuk stoke sendiri memang bisa menjadi resiko namun umumnya stroke dapat terjadi jika sebelah tubuh mengalami kelemahan gerak, maka dipelrukannya kontrol untuk penyakit ibu anda agar menhindari komplikasi penyakit lainnya",a,a,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
353,56,semoga dapat membantu,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
354,57,"Mau bertanya dokter, orangtua saya sudah usia lanjut 69 tahun di tahun ini",q,a,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,57,Ada riwayat penyakit diabetes dan hipertensi,q,a,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
356,57,"Malam ini orangtua saya lemas, pada saat sebelum orangtua saya tidur, saya cek utk tensi 138/89 dengan detak jantung 122",q,a,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
357,57,"Sedang dalam Posisi tidur sekarang saya cek dengan oksimeter saturasi fluktuatif di 89 hingga 95, dengan detak jantung 114",q,a,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
358,57,Apa kira-kira penyebab nya ya dok? Untuk semalam dan hari memang selera makan turun dari orangtua saya,q,a,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
359,57,Sebagai informasi orangtua saya juga br sembuh dari opname awal masuk gula namun kecenderungan screning awal terkonfirm positif covid,q,a,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
360,57,Sudah 3 minggu baik2 saja pasca dinyatakan pulang dari isolasi di rs,q,a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
361,57,Dan baru smalam hingga hari ini lemas karena sulit masuk makan karena selera makan yang menurun,q,a,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
362,57,Mohon petunjuk mengapa bisa demikian dan pengobatan awal apa yang bisa keluarg lakukan di rumah ? Apakah bisa disupport dengan cair infus air garam ? Terimakasih,q,a,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
363,58,"Alo Bernadeth, Terima kasih atas pertanyaannya",a,a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
364,58,"Detak jantung manusia normalnya berkisar antara 60-100 denyut per menit. Detak jantung lebih dari 100 denytu per menit tergolong tidak normal, dan dikenal dengan takikardia. ",a,a,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
365,58,"Beberapa penyebab takikardia misalnya infeksi dalam tubuh seperti pneumonia, infeksi saluran kemih, sepsis (infeksi dalam darah), anemia, dehidrasi, kadar gula darah yang rendah, gangguan irama jantung, penyakit jantung koroner, gangguan elektrolit tubuh, gangguan fungsi ginjal, efek samping konsumsi obat, stres yang tinggi",a,a,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
366,58,Diperlukan pemeriksaan lebih lanjut untuk memastikan penyebab keluhan ini. Tidak semua kondisi dapat diatasi dengan pemberian cairan infus saja.,a,a,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
367,58,Silakan periksakan kondisi orang tua Anda ke dokter penyakit dalam terdekat agar dapat dilakukan pemeriksaan lebih menyeluruh sebelum diberikan penanganan yang sesuai,a,a,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
368,58,"Namun, apabila kondisi ini disertai dengan keluhan lain seperti sakit dada, sesak napas, keringat dingin, pusing/ pingsan, silakan segera bawa orang tua Anda ke IGD rumah sakit terdekat agar dapat segera diperiksa dan diberikan penanganan awal",a,a,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
369,58,"Untuk saat ini, silakan tetap jaga asupan makanan dan minuman orang tua Anda",a,a,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
370,58,Silakan tetap mengkonsumsi obat diabetes dan hipertensi secara teratur,a,a,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
371,58,Semoga membantu,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
372,59,"Halo dokter , saya mau bertanya dari umur berapakah bayi bisa melakukan kateterisasi jantung ?",q,a,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
373,60,"Alo Selly, terima kasih ya sudah bertanya di Alodokter",a,a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
374,60,"Secara umum berdasarkan rekomendasi yang ada hingga saat ini, bila memang diperlukan (terdapat indikasi yang sesuai) tindakan kateterisasi jantung pada anak dapat dilakukan segera sejak sang anak dilahirkan karena prosedur ini minim invasi dan lebih rendah risiko dibandingkan dengan tindakan pembedahan jantung terbuka",a,a,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
375,60,"Meskipun begitu, bila memang anda, keluarga anda atau kenalan anda memiliki anak yang memerlukan tindakan ini, pastikan utnuk berkonsultasi terlebih dahulu dengan dokter spesialis jantung yang menanganinya untuk memastikan sekiranya apakah pada usianya saat ini dengan kondisinya saat ini memungkinkan untuk melakukan prosedur tersebut atau diperlukan penundaan hingga jangka waktu / usia tertentu",a,a,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
376,60,Semoga membantu,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
